User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout,HRmax,HR%,TLI,MET,WEI
2025,57,Other,170,93,HIIT,71,118,109,5082,13.47,Medium,5.1,1.9,1590,52,38.4,28.5,Neutral,Neutral,168.1,64.84235574063058,7739,7.336538461538462,12.301782138398506
2032,27,Female,158,84,HIIT,21,223,133,19386,8.17,Medium,8.4,1.9,3890,69,38.4,28.5,Neutral,Neutral,189.1,70.33315705975674,2793,6.746376811594202,27.362947294200602
2039,41,Male,167,90,HIIT,10,617,113,13725,11.76,High,6.7,1.9,2841,84,38.4,28.5,Happy,Energized,179.3,63.022866703848294,1130,4.708333333333334,74.1148912437256
2043,37,Other,180,87,HIIT,113,539,122,1699,14.77,Low,8.6,1.9,1586,56,38.4,28.5,Neutral,Energized,182.1,66.9961559582647,13786,7.624999999999999,8.756931181447518
2045,20,Male,187,97,HIIT,54,329,119,4794,11.74,Low,7.3,1.9,2745,69,38.4,28.5,Tired,Neutral,194.0,61.34020618556701,6426,6.036231884057972,13.33581519663994
2046,43,Male,163,97,HIIT,39,530,123,18565,9.24,Low,5.4,1.9,1547,85,38.4,28.5,Happy,Fatigued,177.9,69.13996627318718,4797,5.064705882352941,16.380853547801273
2054,55,Female,199,60,HIIT,41,938,107,18652,11.11,Medium,4.3,1.9,1770,87,38.4,28.5,Neutral,Neutral,169.5,63.12684365781711,4387,4.304597701149425,17.105834952154833
2071,59,Female,173,93,HIIT,114,573,172,11847,0.59,Low,4.4,1.9,1863,53,38.4,28.5,Tired,Neutral,166.7,103.17936412717457,19608,11.358490566037737,0.5339984634652017
2072,30,Female,168,53,HIIT,58,460,114,8963,4.09,Medium,6.6,1.9,1962,73,38.4,28.5,Happy,Fatigued,187.0,60.962566844919785,6612,5.465753424657534,4.29891204130555
2074,40,Other,172,76,HIIT,32,821,149,11521,11.05,Medium,9.8,1.9,2855,50,38.4,28.5,Tired,Fatigued,180.0,82.77777777777777,4768,10.43,28.58420138888889
2078,35,Other,163,62,HIIT,14,389,125,12198,5.29,Low,6.6,1.9,3188,73,38.4,28.5,Neutral,Energized,183.5,68.11989100817438,1750,5.993150684931507,25.739587388088747
2081,51,Other,182,61,HIIT,77,959,154,5889,0.7,Low,4.3,1.9,3283,52,38.4,28.5,Tired,Energized,172.3,89.3789901334881,11858,10.365384615384617,0.8125362739408009
2090,56,Female,159,56,HIIT,15,344,107,3399,10.21,High,8.7,1.9,2980,63,38.4,28.5,Neutral,Neutral,168.8,63.38862559241706,1605,5.944444444444445,43.146524486571884
2094,27,Female,166,74,HIIT,21,939,155,16652,13.74,Low,9.3,1.9,3981,87,38.4,28.5,Neutral,Energized,189.1,81.9672131147541,3255,6.235632183908046,53.62997658079625
2095,55,Other,197,90,HIIT,53,771,132,9092,6.22,Medium,9.3,1.9,2112,78,38.4,28.5,Tired,Energized,169.5,77.87610619469027,6996,5.923076923076923,9.13942227416931
2097,24,Male,161,63,HIIT,95,972,91,6642,10.67,High,9.7,1.9,2959,87,38.4,28.5,Stressed,Fatigued,191.2,47.59414225941423,8645,3.6609195402298846,5.345573662188945
2098,38,Male,197,70,HIIT,53,761,101,13440,9.89,Low,8.3,1.9,1874,84,38.4,28.5,Stressed,Energized,181.4,55.67805953693495,5353,4.208333333333333,10.389736015477109
2105,56,Male,171,100,HIIT,41,929,173,5535,1.06,Medium,5.9,1.9,2008,77,38.4,28.5,Tired,Fatigued,168.8,102.48815165876776,7093,7.863636363636363,2.649693677031557
2118,26,Female,150,51,HIIT,112,117,96,10988,12.37,Low,8.3,1.9,3321,70,38.4,28.5,Happy,Neutral,189.8,50.57955742887249,10752,4.8,5.586331476742435
2124,26,Male,166,81,HIIT,36,230,84,1592,9.49,Low,8.5,1.9,2994,68,38.4,28.5,Tired,Energized,189.8,44.25711275026343,3024,4.3235294117647065,11.666666666666664
2126,37,Male,166,57,HIIT,90,573,102,15968,7.03,Medium,9.7,1.9,2275,64,38.4,28.5,Stressed,Neutral,182.1,56.01317957166392,9180,5.578125,4.37525169320886
2128,40,Female,198,85,HIIT,37,862,159,16769,7.01,Low,9.7,1.9,3323,69,38.4,28.5,Neutral,Neutral,180.0,88.33333333333333,5883,8.065217391304348,16.735585585585582
2133,46,Female,195,107,HIIT,65,324,111,18363,7.59,Low,6.7,1.9,1702,80,38.4,28.5,Stressed,Energized,175.8,63.13993174061433,7215,4.85625,7.372801260173273
2137,52,Male,175,112,HIIT,74,429,81,10672,7.14,Low,7.7,1.9,3771,89,38.4,28.5,Stressed,Fatigued,171.6,47.2027972027972,5994,3.1853932584269664,4.554432054432054
2139,53,Other,167,77,HIIT,91,147,91,17370,12.57,High,9.3,1.9,3258,88,38.4,28.5,Stressed,Energized,170.9,53.247513165593915,8281,3.619318181818182,7.355178466939731
2140,56,Male,161,89,HIIT,27,660,82,5104,4.53,High,5.7,1.9,2318,57,38.4,28.5,Neutral,Neutral,168.8,48.578199052132696,2214,5.035087719298246,8.150342285413375
2143,20,Female,162,54,HIIT,54,539,86,7964,9.38,Medium,6.6,1.9,3258,82,38.4,28.5,Neutral,Neutral,194.0,44.329896907216494,4644,3.6707317073170733,7.700267277586867
2145,47,Male,163,58,HIIT,119,434,87,9119,12.1,Medium,6.2,1.9,3868,52,38.4,28.5,Stressed,Energized,175.1,49.68589377498572,10353,5.855769230769231,5.0520950813220775
2149,30,Other,152,75,HIIT,80,591,148,2748,0.68,Low,7.0,1.9,3232,51,38.4,28.5,Neutral,Fatigued,187.0,79.14438502673798,11840,10.156862745098039,0.6727272727272728
2151,35,Male,186,102,HIIT,87,697,106,5010,12.33,Low,6.5,1.9,1819,80,38.4,28.5,Stressed,Energized,183.5,57.765667574931875,9222,4.6375,8.186789439067931
2154,23,Male,173,87,HIIT,58,572,165,5342,8.87,Low,5.1,1.9,2136,79,38.4,28.5,Neutral,Fatigued,191.9,85.98228243877018,9570,7.310126582278481,13.149359400549852
2157,42,Other,153,61,HIIT,46,154,133,9795,14.16,High,5.4,1.9,3063,63,38.4,28.5,Tired,Energized,178.6,74.46808510638299,6118,7.388888888888889,22.92321924144311
2159,55,Other,181,86,HIIT,108,145,161,19995,3.5,Low,9.2,1.9,2056,69,38.4,28.5,Happy,Neutral,169.5,94.98525073746312,17388,8.166666666666668,3.078225718343712
2164,40,Male,171,112,HIIT,42,174,83,3796,14.18,Medium,6.3,1.9,3201,63,38.4,28.5,Tired,Energized,180.0,46.111111111111114,3486,4.611111111111111,15.56798941798942
2170,42,Female,190,76,HIIT,97,907,104,12457,3.09,Low,5.5,1.9,2703,53,38.4,28.5,Happy,Fatigued,178.6,58.23068309070549,10088,6.867924528301887,1.8549774304152573
2172,32,Other,162,79,HIIT,23,188,116,5865,8.75,Low,4.9,1.9,1935,77,38.4,28.5,Stressed,Fatigued,185.6,62.5,2668,5.272727272727273,23.777173913043477
2177,40,Female,173,108,HIIT,88,595,159,11767,3.35,Medium,9.6,1.9,3754,81,38.4,28.5,Stressed,Neutral,180.0,88.33333333333333,13992,6.87037037037037,3.362689393939394
2194,52,Other,185,63,HIIT,86,570,170,4920,8.54,Medium,4.6,1.9,3380,61,38.4,28.5,Neutral,Neutral,171.6,99.06759906759906,14620,9.754098360655737,9.83764297717786
2197,36,Other,157,106,HIIT,111,994,175,13285,5.91,Low,6.8,1.9,3301,63,38.4,28.5,Happy,Neutral,182.8,95.73304157549234,19425,9.722222222222221,5.097137619019457
2202,40,Female,152,80,HIIT,19,914,167,1260,10.65,Medium,8.0,1.9,1631,61,38.4,28.5,Stressed,Energized,180.0,92.77777777777779,3173,9.581967213114755,52.00438596491229
2206,44,Male,156,90,HIIT,88,752,136,5991,2.84,Medium,8.2,1.9,2943,88,38.4,28.5,Stressed,Fatigued,177.2,76.74943566591422,11968,5.409090909090909,2.476913605581777
2212,24,Male,159,79,HIIT,25,741,167,7572,10.42,High,9.4,1.9,2716,56,38.4,28.5,Stressed,Neutral,191.2,87.34309623430963,4175,10.4375,36.40460251046025
2216,59,Male,155,57,HIIT,23,553,117,17692,9.78,High,4.3,1.9,3362,88,38.4,28.5,Neutral,Energized,166.7,70.18596280743851,2691,4.653409090909091,29.844292011162985
2228,56,Other,151,72,HIIT,115,448,130,17851,9.09,Medium,4.9,1.9,1556,68,38.4,28.5,Tired,Fatigued,168.8,77.01421800947867,14950,6.6911764705882355,6.087471667010096
2233,39,Female,150,102,HIIT,27,907,155,6686,13.43,Low,5.6,1.9,2966,67,38.4,28.5,Happy,Energized,180.7,85.77753182069729,4185,8.097014925373134,42.666379716739435
2249,56,Female,152,63,HIIT,43,883,105,7758,10.24,High,9.0,1.9,2388,63,38.4,28.5,Tired,Fatigued,168.8,62.203791469194314,4515,5.833333333333334,14.813181968477902
2253,52,Female,166,68,HIIT,107,831,81,19933,7.91,High,8.5,1.9,1669,67,38.4,28.5,Tired,Fatigued,171.6,47.2027972027972,8667,4.231343283582089,3.4894778119077183
2254,48,Female,181,55,HIIT,71,487,117,14514,8.07,Low,9.3,1.9,1677,76,38.4,28.5,Happy,Fatigued,174.4,67.08715596330275,8307,5.3881578947368425,7.625258431321876
2262,44,Male,193,91,HIIT,22,454,110,9664,10.87,High,8.5,1.9,2660,86,38.4,28.5,Neutral,Neutral,177.2,62.076749435665924,2420,4.476744186046512,30.67155756207675
2264,59,Other,151,83,HIIT,116,698,123,18853,5.91,High,5.6,1.9,2347,83,38.4,28.5,Stressed,Fatigued,166.7,73.78524295140973,14268,5.186746987951807,3.759230912438203
2273,19,Other,192,113,HIIT,89,117,88,2877,6.53,Low,7.1,1.9,2539,61,38.4,28.5,Happy,Fatigued,194.7,45.19774011299435,7832,5.049180327868853,3.316193740874754
2281,47,Other,194,88,HIIT,17,848,103,3144,7.15,Medium,7.3,1.9,2571,64,38.4,28.5,Stressed,Neutral,175.1,58.82352941176471,1751,5.6328125,24.740484429065745
2283,47,Female,184,74,HIIT,77,820,103,12086,13.92,High,7.1,1.9,3953,89,38.4,28.5,Neutral,Neutral,175.1,58.82352941176471,7931,4.050561797752809,10.6340718105424
2285,40,Male,185,110,HIIT,61,550,121,5883,3.7,Low,5.5,1.9,1910,58,38.4,28.5,Neutral,Fatigued,180.0,67.22222222222223,7381,7.301724137931035,4.077413479052824
2293,53,Other,168,118,HIIT,23,797,93,4270,6.5,Medium,9.3,1.9,3705,83,38.4,28.5,Stressed,Energized,170.9,54.417788180222345,2139,3.9216867469879517,15.378940137888923
2308,26,Female,163,108,HIIT,103,385,135,15745,14.49,Low,6.6,1.9,1698,72,38.4,28.5,Tired,Energized,189.8,71.12750263435194,13905,6.5625,10.00618944826951
2312,40,Male,176,80,HIIT,41,809,153,2376,1.59,Medium,6.7,1.9,1825,67,38.4,28.5,Stressed,Energized,180.0,85.0,6273,7.992537313432837,3.296341463414634
2321,33,Female,178,92,HIIT,43,875,85,19423,9.88,High,8.0,1.9,2116,73,38.4,28.5,Tired,Fatigued,184.9,45.97079502433748,3655,4.075342465753424,10.56259197303382
2324,42,Male,184,76,HIIT,62,105,89,13575,7.75,High,4.1,1.9,3898,79,38.4,28.5,Tired,Fatigued,178.6,49.83202687569989,5518,3.9430379746835444,6.229003359462486
2333,27,Male,175,66,HIIT,47,975,153,13828,14.97,Low,7.9,1.9,2656,76,38.4,28.5,Neutral,Fatigued,189.1,80.9095716552089,7191,7.046052631578947,25.770559312308023
2345,51,Male,194,67,HIIT,113,453,126,9187,5.02,High,4.5,1.9,3183,59,38.4,28.5,Tired,Energized,172.3,73.12826465467208,14238,7.474576271186441,3.248706978464193
2347,53,Male,156,64,HIIT,119,120,131,6009,0.63,Medium,6.0,1.9,2845,56,38.4,28.5,Happy,Neutral,170.9,76.65301345816266,15589,8.1875,0.40581007124909646
2354,20,Other,164,111,HIIT,11,814,93,7648,3.69,High,9.2,1.9,2859,76,38.4,28.5,Happy,Energized,194.0,47.93814432989691,1023,4.282894736842105,16.08106841611996
2368,23,Male,178,56,HIIT,27,335,132,9922,11.12,Medium,7.9,1.9,3496,82,38.4,28.5,Happy,Fatigued,191.9,68.78582595101615,3564,5.634146341463415,28.32956979908517
2374,31,Male,159,73,HIIT,42,192,134,1938,3.37,High,6.6,1.9,3215,61,38.4,28.5,Neutral,Fatigued,186.3,71.92699946323134,5628,7.688524590163935,5.771285433121181
2383,22,Other,171,74,HIIT,90,826,161,7083,1.08,High,8.7,1.9,2891,69,38.4,28.5,Happy,Energized,192.6,83.59293873312565,14490,8.166666666666668,1.003115264797508
2387,41,Male,152,74,HIIT,117,213,117,17298,6.8,Low,7.0,1.9,2638,80,38.4,28.5,Tired,Fatigued,179.3,65.2537646402677,13689,5.1187499999999995,3.7925264919129944
2392,28,Other,152,80,HIIT,47,500,142,2024,11.74,Medium,8.9,1.9,2496,64,38.4,28.5,Tired,Neutral,188.4,75.37154989384288,6674,7.765625,18.826850973483307
2398,45,Female,156,56,HIIT,67,761,90,17614,10.84,Medium,9.3,1.9,3275,70,38.4,28.5,Tired,Energized,176.5,50.991501416430594,6030,4.5,8.24996828886728
2399,23,Male,165,110,HIIT,38,428,158,13605,4.61,Low,8.6,1.9,1680,63,38.4,28.5,Stressed,Fatigued,191.9,82.33454924439812,6004,8.777777777777779,9.988480842544089
2401,47,Female,173,74,HIIT,96,539,151,2127,1.18,Low,9.1,1.9,3487,70,38.4,28.5,Happy,Fatigued,175.1,86.23643632210167,14496,7.55,1.0599895297924997
2403,34,Female,186,101,HIIT,105,836,89,3265,11.52,Medium,7.9,1.9,2519,54,38.4,28.5,Tired,Fatigued,184.2,48.3170466883822,9345,5.768518518518518,5.301070265239647
2418,51,Other,198,95,HIIT,32,312,97,19843,3.17,High,6.8,1.9,2382,60,38.4,28.5,Stressed,Fatigued,172.3,56.297156123041205,3104,5.658333333333333,5.57693702843877
2424,57,Other,198,53,HIIT,53,167,139,7247,6.13,Low,5.5,1.9,3674,57,38.4,28.5,Happy,Fatigued,168.1,82.6888756692445,7367,8.535087719298247,9.563826563254128
2427,25,Male,158,67,HIIT,85,597,105,7140,13.04,Medium,8.1,1.9,1593,55,38.4,28.5,Neutral,Energized,190.5,55.118110236220474,8925,6.681818181818182,8.45576655859194
2433,43,Other,188,112,HIIT,51,874,121,1372,9.24,Low,8.1,1.9,1669,81,38.4,28.5,Neutral,Fatigued,177.9,68.01573917931421,6171,5.228395061728395,12.322851568958106
2434,55,Female,156,56,HIIT,79,709,135,4091,1.66,Medium,7.4,1.9,1540,73,38.4,28.5,Stressed,Energized,169.5,79.64601769911505,10665,6.472602739726027,1.673574549120645
2436,36,Female,192,109,HIIT,54,158,86,12058,0.59,Medium,8.7,1.9,2409,56,38.4,28.5,Stressed,Energized,182.8,47.04595185995623,4644,5.375,0.5140205851365588
2443,19,Other,167,92,HIIT,45,541,112,16332,8.9,Medium,7.9,1.9,3213,58,38.4,28.5,Stressed,Energized,194.7,57.52439650744736,5040,6.758620689655173,11.377047309250703
2446,40,Female,192,82,HIIT,112,898,90,4215,4.13,High,6.4,1.9,2036,53,38.4,28.5,Tired,Energized,180.0,50.0,10080,5.943396226415095,1.84375
2447,39,Other,189,96,HIIT,12,504,157,13551,11.1,Low,4.2,1.9,3295,61,38.4,28.5,Stressed,Fatigued,180.7,86.88433868289984,1884,9.008196721311474,80.36801328168235
2450,25,Male,177,102,HIIT,97,400,178,19329,4.92,High,7.8,1.9,1733,83,38.4,28.5,Happy,Fatigued,190.5,93.43832020997375,17266,7.506024096385542,4.7393457261141325
2453,32,Male,184,66,HIIT,83,234,148,19146,7.91,Medium,5.8,1.9,2066,77,38.4,28.5,Neutral,Neutral,185.6,79.74137931034483,12284,6.7272727272727275,7.599449522226838
2454,52,Female,153,60,HIIT,50,803,166,16042,3.8,Medium,4.8,1.9,2914,57,38.4,28.5,Neutral,Neutral,171.6,96.73659673659674,8300,10.192982456140351,7.351981351981352
2455,58,Male,160,85,HIIT,113,938,144,16549,8.68,Medium,6.9,1.9,3669,80,38.4,28.5,Neutral,Fatigued,167.4,86.02150537634408,16272,6.3,6.607669616519174
2465,38,Female,160,50,HIIT,66,909,112,16903,5.18,High,7.7,1.9,1666,60,38.4,28.5,Happy,Fatigued,181.4,61.742006615215,7392,6.533333333333333,4.845812034345661
2479,38,Female,164,109,HIIT,73,488,169,1803,4.76,High,4.3,1.9,2040,57,38.4,28.5,Neutral,Fatigued,181.4,93.16427783902977,12337,10.37719298245614,6.074821404298379
2480,34,Other,184,83,HIIT,101,909,85,1820,11.75,Medium,4.3,1.9,2079,74,38.4,28.5,Neutral,Fatigued,184.2,46.14549402823019,8585,4.02027027027027,5.368411433977275
2489,26,Male,185,101,HIIT,23,258,136,5518,11.61,Medium,8.4,1.9,3159,54,38.4,28.5,Tired,Neutral,189.8,71.65437302423602,3128,8.814814814814815,36.16988133962523
2491,31,Male,163,78,HIIT,20,791,175,4150,4.42,Low,9.6,1.9,3529,77,38.4,28.5,Tired,Neutral,186.3,93.9345142243693,3500,7.954545454545455,20.759527643585614
2492,27,Other,172,76,HIIT,23,449,157,15105,14.84,Low,9.8,1.9,1699,89,38.4,28.5,Stressed,Fatigued,189.1,83.02485457429931,3611,6.174157303370787,53.569080081852256
2498,28,Female,174,85,HIIT,37,457,178,1440,13.45,Low,5.0,1.9,2063,83,38.4,28.5,Tired,Fatigued,188.4,94.47983014861995,6586,7.506024096385542,34.344695013484824
2503,55,Other,161,61,HIIT,119,377,175,3033,10.57,High,5.9,1.9,3926,64,38.4,28.5,Happy,Neutral,169.5,103.24483775811208,20825,9.5703125,9.170570883220543
2509,28,Male,186,94,HIIT,36,340,104,4853,6.28,High,5.1,1.9,3305,77,38.4,28.5,Neutral,Energized,188.4,55.20169851380042,3744,4.7272727272727275,9.62962962962963
2511,37,Female,174,93,HIIT,119,690,138,1778,5.8,Medium,5.3,1.9,2974,56,38.4,28.5,Happy,Neutral,182.1,75.7825370675453,16422,8.625,3.693602646989603
2525,21,Other,190,115,HIIT,53,618,134,12231,10.86,High,8.7,1.9,3519,88,38.4,28.5,Stressed,Fatigued,193.3,69.3222969477496,7102,5.329545454545454,14.204531034953975
2534,39,Other,190,105,HIIT,41,129,132,8720,13.38,Low,4.9,1.9,3668,51,38.4,28.5,Happy,Neutral,180.7,73.04925290536802,5412,9.058823529411764,23.839000094483517
2538,19,Male,156,106,HIIT,45,922,145,19438,14.92,High,5.4,1.9,2874,76,38.4,28.5,Tired,Fatigued,194.7,74.47354904982024,6525,6.677631578947368,24.692118929407066
2545,19,Other,170,105,HIIT,102,130,132,18404,3.53,High,4.3,1.9,3770,79,38.4,28.5,Neutral,Neutral,194.7,67.79661016949153,13464,5.848101265822785,2.3462944499833833
2547,48,Male,150,62,HIIT,115,375,120,15330,14.42,Medium,6.9,1.9,3493,87,38.4,28.5,Tired,Fatigued,174.4,68.80733944954129,13800,4.827586206896552,8.627842042281612
2552,49,Other,182,114,HIIT,87,521,106,10166,9.64,Medium,9.3,1.9,2765,71,38.4,28.5,Tired,Neutral,173.7,61.02475532527346,9222,5.225352112676056,6.761823463628002
2553,33,Female,173,114,HIIT,98,609,144,7583,10.88,High,5.6,1.9,3316,71,38.4,28.5,Happy,Neutral,184.9,77.87993510005407,14112,7.098591549295774,8.646262182536615
2565,18,Other,165,103,HIIT,71,290,95,2194,0.96,Low,7.5,1.9,3607,75,38.4,28.5,Happy,Neutral,195.4,48.61821903787103,6745,4.433333333333334,0.6573731024838899
2574,21,Female,173,115,HIIT,110,322,131,13939,5.15,Medium,5.9,1.9,1720,67,38.4,28.5,Tired,Energized,193.3,67.7703052250388,14410,6.843283582089553,3.172882471899544
2575,59,Male,183,93,HIIT,41,843,131,12644,5.29,Low,7.0,1.9,2936,60,38.4,28.5,Tired,Neutral,166.7,78.58428314337134,5371,7.641666666666666,10.139289215327668
2576,26,Female,155,102,HIIT,65,569,84,14362,2.24,Medium,4.1,1.9,2458,56,38.4,28.5,Tired,Fatigued,189.8,44.25711275026343,5460,5.25,1.5251681932398475
2577,19,Female,189,56,HIIT,14,628,99,9179,0.8,Medium,8.8,1.9,1704,70,38.4,28.5,Stressed,Fatigued,194.7,50.847457627118644,1386,4.95,2.905569007263923
2578,32,Other,161,76,HIIT,105,253,127,1456,8.5,High,7.8,1.9,3639,77,38.4,28.5,Tired,Fatigued,185.6,68.42672413793103,13335,5.7727272727272725,5.539306239737273
2581,44,Other,179,80,HIIT,84,264,132,19563,10.24,Low,8.0,1.9,2035,53,38.4,28.5,Neutral,Fatigued,177.2,74.4920993227991,11088,8.716981132075471,9.0809416317317
2582,40,Female,168,55,HIIT,33,888,123,9834,11.5,Medium,5.8,1.9,2030,56,38.4,28.5,Stressed,Energized,180.0,68.33333333333333,4059,7.687500000000001,23.81313131313131
2586,50,Female,173,118,HIIT,92,270,97,10179,12.09,Low,7.7,1.9,3640,74,38.4,28.5,Tired,Neutral,173.0,56.06936416184971,8924,4.587837837837838,7.368245790399597
2600,32,Male,171,95,HIIT,109,628,137,17508,0.95,Low,8.4,1.9,2766,69,38.4,28.5,Happy,Fatigued,185.6,73.8146551724138,14933,6.94927536231884,0.6433387377412211
2603,25,Other,182,118,HIIT,63,256,90,8086,6.12,High,8.0,1.9,3064,86,38.4,28.5,Happy,Neutral,190.5,47.24409448818898,5670,3.662790697674419,4.589426321709786
2617,51,Female,175,52,HIIT,69,404,107,8497,10.98,Medium,8.5,1.9,2211,67,38.4,28.5,Neutral,Fatigued,172.3,62.100986651189785,7383,5.58955223880597,9.88215700623281
2623,37,Female,188,61,HIIT,111,158,160,18429,13.1,Low,7.8,1.9,2965,81,38.4,28.5,Stressed,Neutral,182.1,87.86381109280616,17760,6.91358024691358,10.369512840682528
2630,21,Male,190,75,HIIT,107,136,151,16824,10.68,Medium,6.5,1.9,3272,64,38.4,28.5,Tired,Neutral,193.3,78.11691670977754,16157,8.2578125,7.797090378134805
2631,42,Other,179,59,HIIT,80,931,118,6955,12.67,Medium,6.2,1.9,1614,82,38.4,28.5,Tired,Neutral,178.6,66.06942889137738,9440,5.036585365853658,10.463745800671893
2638,55,Male,177,61,HIIT,100,145,136,16765,3.85,High,8.4,1.9,2252,72,38.4,28.5,Tired,Neutral,169.5,80.23598820058997,13600,6.611111111111111,3.089085545722714
2646,19,Male,174,63,HIIT,37,549,170,2853,3.99,High,7.4,1.9,1685,55,38.4,28.5,Neutral,Neutral,194.7,87.31381612737546,6290,10.818181818181818,9.415733144546705
2659,44,Female,151,59,HIIT,119,964,124,1904,10.55,High,8.5,1.9,2742,71,38.4,28.5,Stressed,Neutral,177.2,69.97742663656885,14756,6.112676056338028,6.203881100973121
2660,49,Other,183,115,HIIT,98,800,149,7819,3.52,Medium,9.5,1.9,2091,89,38.4,28.5,Tired,Fatigued,173.7,85.78008059873345,14602,5.859550561797753,3.081080445995324
2669,39,Other,157,100,HIIT,29,387,95,1051,12.76,Low,8.0,1.9,2535,50,38.4,28.5,Stressed,Energized,180.7,52.57332595462092,2755,6.6499999999999995,23.132263420033205
2679,37,Male,154,117,HIIT,96,744,85,9611,0.67,Low,7.9,1.9,3884,50,38.4,28.5,Tired,Fatigued,182.1,46.67764964305327,8160,5.95,0.32577109646714264
2682,59,Female,187,64,HIIT,49,804,134,9927,8.95,Medium,7.8,1.9,3960,75,38.4,28.5,Happy,Neutral,166.7,80.38392321535693,6566,6.253333333333333,14.682369648519275
2698,46,Other,177,70,HIIT,82,909,92,8297,6.92,Medium,9.2,1.9,3958,79,38.4,28.5,Neutral,Neutral,175.8,52.33219567690557,7544,4.075949367088608,4.416326757124226
2705,59,Other,177,80,HIIT,13,608,176,11414,13.18,Medium,9.6,1.9,3354,52,38.4,28.5,Neutral,Energized,166.7,105.57888422315538,2288,11.846153846153847,107.04074569701446
2718,32,Female,165,87,HIIT,93,181,89,14817,5.37,Low,8.8,1.9,3559,62,38.4,28.5,Stressed,Fatigued,185.6,47.952586206896555,8277,5.024193548387097,2.768875139043382
2720,57,Male,174,113,HIIT,73,105,94,14387,11.45,Low,10.0,1.9,1669,58,38.4,28.5,Happy,Fatigued,168.1,55.91909577632362,6862,5.672413793103448,8.770871871765829
2724,44,Female,199,74,HIIT,54,761,95,8621,6.59,Medium,8.4,1.9,1802,65,38.4,28.5,Neutral,Neutral,177.2,53.6117381489842,5130,5.115384615384615,6.542617674107516
2725,27,Male,151,82,HIIT,68,729,118,4230,14.44,Low,6.9,1.9,1662,80,38.4,28.5,Neutral,Fatigued,189.1,62.40084611316764,8024,5.1625000000000005,13.25100320403148
2726,39,Male,161,116,HIIT,92,111,145,16016,1.83,Medium,9.6,1.9,3449,75,38.4,28.5,Tired,Neutral,180.7,80.24349750968457,13340,6.766666666666667,1.5961478308991606
2731,43,Other,183,103,HIIT,56,810,154,5046,4.11,Low,6.8,1.9,3475,70,38.4,28.5,Tired,Neutral,177.9,86.5654862282181,8624,7.700000000000001,6.353288364249579
2736,38,Female,191,111,HIIT,89,444,107,9250,10.68,Medium,4.9,1.9,2859,61,38.4,28.5,Neutral,Energized,181.4,58.98566703417861,9523,6.139344262295082,7.078280044101433
2740,29,Other,154,57,HIIT,45,198,103,7035,7.06,High,7.7,1.9,1611,66,38.4,28.5,Stressed,Fatigued,187.7,54.87480021310602,4635,5.462121212121212,8.609246433433967
2751,54,Other,191,99,HIIT,54,734,89,19215,5.65,Low,4.3,1.9,2610,59,38.4,28.5,Tired,Fatigued,170.2,52.29142185663925,4806,5.279661016949152,5.471232101666885
2760,56,Male,163,112,HIIT,45,445,154,13033,2.9,Low,9.6,1.9,3080,65,38.4,28.5,Tired,Neutral,168.8,91.23222748815165,6930,8.292307692307693,5.879410215903106
2762,26,Female,155,104,HIIT,83,577,108,6718,14.07,Low,7.4,1.9,1953,60,38.4,28.5,Tired,Neutral,189.8,56.90200210748155,8964,6.3,9.6459177066538
2768,32,Male,154,89,HIIT,15,263,106,1390,7.51,High,9.0,1.9,2779,87,38.4,28.5,Neutral,Fatigued,185.6,57.112068965517246,1590,4.264367816091954,28.5941091954023
2769,53,Other,198,71,HIIT,108,910,152,16960,9.5,Medium,8.4,1.9,3569,61,38.4,28.5,Stressed,Fatigued,170.9,88.94090111176126,16416,8.721311475409836,7.823505190386407
2785,18,Female,191,56,HIIT,81,853,169,18570,1.38,High,6.1,1.9,3307,78,38.4,28.5,Tired,Energized,195.4,86.48925281473899,13689,7.583333333333333,1.4735206035103678
2805,34,Male,169,52,HIIT,89,314,129,6745,0.53,Low,4.8,1.9,1944,66,38.4,28.5,Neutral,Neutral,184.2,70.03257328990229,11481,6.840909090909091,0.41704790835559796
2815,41,Other,155,71,HIIT,43,295,123,4276,2.27,Medium,7.1,1.9,1671,64,38.4,28.5,Stressed,Neutral,179.3,68.60011154489682,5289,6.7265625,3.6214477489980412
2821,23,Other,161,109,HIIT,102,902,157,6368,8.2,High,8.0,1.9,1904,83,38.4,28.5,Tired,Neutral,191.9,81.81344450234496,16014,6.620481927710843,6.577159263914006
2826,57,Male,196,69,HIIT,69,633,172,9822,8.36,High,9.8,1.9,3276,60,38.4,28.5,Stressed,Fatigued,168.1,102.32004759071982,11868,10.033333333333333,12.397037650121995
2828,31,Female,168,69,HIIT,30,220,108,15749,5.72,Medium,7.0,1.9,2011,58,38.4,28.5,Tired,Fatigued,186.3,57.97101449275361,3240,6.517241379310344,11.053140096618355
2831,59,Female,154,95,HIIT,51,181,111,18665,13.42,High,5.3,1.9,2674,62,38.4,28.5,Tired,Neutral,166.7,66.58668266346731,5661,6.266129032258064,17.521436889092772
